Rate [%],Mask
76.39275766016713,-genome--illumina--genome-
15.772980501392759,-genome-
1.392757660167131,-genome--illumina--[5]--
1.149025069637883,-genome--illumina--[2]--
0.7311977715877438,-genome--illumina--[11]--
0.7137883008356546,-genome--illumina--[8]--
0.6789693593314764,-genome--illumina--[7]--
0.6093314763231198,-genome--illumina--[9]--
0.5745125348189415,-genome--illumina--[10]--
0.5396935933147633,-genome--illumina--[1]--
0.5222841225626741,-genome--illumina-
0.5222841225626741,-genome--illumina--[4]--
0.1392757660167131,-genome--illumina--[3]--
0.034818941504178275,-genome--illumina--[6]--
0.017409470752089137,-genome--rek--genome--illumina--genome-
0.017409470752089137,-genome--illumina--genome--nil[t]--genome-
0.017409470752089137,-genome--[a]rek--genome-
0.017409470752089137,-genome--illumina--genome--illumina--genome-
0.017409470752089137,-genome--ker--genome--illumina--genome-
0.017409470752089137,-genome--illumina--genome--illumina--[10]--
0.017409470752089137,-genome--ker--genome-
0.017409470752089137,-genome--rek--genome--illumina--[10]--
0.017409470752089137,-genome--ker[t]--genome--illumina--genome-
0.017409470752089137,-genome--rek--genome--illumina--[2]--
0.017409470752089137,--[8]--nil[t]--genome--illumina--genome-
0.017409470752089137,-genome--[a]rek--genome--illumina--genome-
0.017409470752089137,-genome--illumina--genome--lin--genome-
