Rate [%],Mask
49.21074448681811,-genome-
44.89802686121704,-genome--illumina--genome-
1.7575858066655612,-genome--illumina--[9]--
0.9202453987730062,-genome--illumina--[6]--
0.8522633062510363,-genome--illumina--[2]--
0.8439728071629912,-genome--illumina--[4]--
0.45266125020726244,-genome--illumina--[8]--
0.40457635549660087,-genome--illumina--[1]--
0.3548333609683303,-genome--illumina-
0.03482009616978942,-genome--illumina--[10]--
0.03482009616978942,-genome--illumina--genome--illumina--genome-
0.02984579671696236,-genome--illumina--[7]--
0.02652959708174432,-genome--illumina--[5]--
0.0248714972641353,-genome--ker--genome-
0.01823909799369922,-genome--rek--genome--illumina--genome-
0.0165809981760902,-genome--ker--genome--illumina--genome-
0.01492289835848118,-genome--[a]rek--genome--illumina--genome-
0.01326479854087216,-genome--[a]rek--genome-
0.01326479854087216,-genome--rek--genome-
0.01160669872326314,-genome--illumina--[3]--
0.01160669872326314,-genome--ker[t]--genome--illumina--genome-
