Rate [%],Mask
96.98266720796927,-genome-
1.072733497339942,-genome--egdirb--genome-
0.9869935891998013,-genome--bridge--genome-
0.037189306445944474,--[6]--bridge--genome-
0.036810596604336075,--[2]--egdirb--genome-
0.03188736866342693,--[1]--egdirb--genome-
0.030751239138601744,-genome--egdirb--[9]--
0.02938788370881152,--[4]--egdirb--genome-
0.0272671085958045,--[9]--bridge--genome-
0.026206721039300995,--[5]--egdirb--genome-
0.025373559387762524,--[4]--bridge--genome-
0.023328526243077186,--[6]--egdirb--genome-
0.02287407443314711,-genome--illumina--genome-
0.022722590496503752,-genome--egdirb--[6]--
0.022571106559860395,-genome--bridge--[8]--
0.02211665474993032,--[1]--bridge--genome-
0.0218136868766436,-genome--bridge--[3]--
0.021662202940000243,-genome--bridge--[9]--
0.021359235066713528,-genome--bridge--[7]--
0.021283493098391847,-genome--bridge--[5]--
0.021207751130070167,-genome--egdirb--[3]--
0.02113200916174849,-genome--bridge--[6]--
0.02113200916174849,-genome--egdirb-
0.020753299320140094,-genome--egdirb--[2]--
0.0203745894785317,-genome--bridge--[4]--
0.020223105541888338,-genome--egdirb--[4]--
0.019920137668601623,--[5]--bridge--genome-
0.019692911763636585,-genome--egdirb--[7]--
0.019465685858671547,-egdirb--genome-
0.0185567822388114,-genome--egdirb--[5]--
0.017950846492237965,--[9]--egdirb--genome-
0.017799362555594604,--[7]--egdirb--genome-
0.017723620587272927,-genome--bridge--[2]--
0.017723620587272927,--[3]--bridge--genome-
0.017647878618951247,-bridge--genome-
0.01742065271398621,-genome--bridge-
0.01742065271398621,-genome--egdirb--[1]--
0.016738974999091098,-genome--egdirb--[8]--
0.016133039252517665,--[2]--bridge--genome-
0.015830071379230946,--[3]--egdirb--genome-
0.01575432941090927,-genome--bridge--[1]--
0.014088006107832327,--[8]--bridge--genome-
0.013482070361258893,--[8]--egdirb--genome-
0.012800392646363781,--[7]--bridge--genome-
