Rate [%],Mask
41.16989685332805,-genome-
3.7153530373968646,-genome--a-bridge-gatc--egdirb-t--genome-
3.347647994520474,-genome--a-bridge-gatc--egdirb--genome-
3.2458081174493167,-genome--bridge--gatc-egdirb-t--genome-
3.176863421909993,-genome--gatc-egdirb-t--genome-
2.8528684147676833,-genome--bridge-gatc--egdirb--genome-
2.72534325896619,-genome--gatc-egdirb--genome-
2.5013856531946628,-genome--a-bridge-gatc--genome-
2.357187597164706,-genome--bridge--genome-
2.0895199556590978,-genome--bridge-gatc--genome-
1.6717962120973155,-genome--egdirb--genome-
1.5113758747639883,-genome--a-bridge--genome-
0.8791575228576449,-genome--egdirb-t--genome-
0.7236939937003474,-egdirb--genome-
0.6727740551647687,-genome--illumina--genome-
0.6687184848389263,-egdirb-t--genome-
0.2784824957078547,--[6]--gatc-egdirb-t--genome-
0.2636120711797654,-bridge-gatc--genome-
0.25099474127714416,-bridge--gatc-egdirb-t--genome-
0.23206874642321226,--[6]--gatc-egdirb--genome-
0.20548222984268893,-egdirb--bridge-gatc--genome-
0.20052542166665915,-bridge-gatc--egdirb--genome-
0.17438952401122942,-egdirb--bridge--genome-
0.1739389050861358,-genome--a-bridge-gatc--egdirb-t--genome--illumina--genome-
0.17303766723594857,-genome--gatc-egdirb--bridge--genome-
0.16763024013482516,--[3]--gatc-egdirb-t--genome-
0.16627838335954434,-bridge--genome-
0.16222281303370178,-genome--a-bridge-gatc--egdirb--genome--illumina--genome-
0.1482536263557997,-genome--a-bridge-gatc--egdirb--egdirb--genome-
0.14600053173033162,-genome--a-bridge-gatc--egdirb--egdirb-t--genome-
0.14600053173033162,-genome--a-bridge--[4]--egdirb--genome-
0.1432968181797699,-genome--a-bridge-gatc--egdirb--bridge--genome-
0.1432968181797699,-genome--bridge-gatc--egdirb--genome--illumina--genome-
0.1405931046292082,-genome--egdirb--bridge--genome-
0.13924124785392736,-genome--bridge--bridge--gatc-egdirb-t--genome-
0.13924124785392736,-genome--bridge--gatc-egdirb-t--genome--illumina--genome-
0.1378893910786465,-genome--a-bridge--bridge--gatc-egdirb-t--genome-
0.1378893910786465,-genome--egdirb--bridge-gatc--egdirb--genome-
0.13698815322845928,-genome--a-bridge--bridge-gatc--egdirb--genome-
0.13698815322845928,-genome--bridge--[4]--egdirb--genome-
0.13608691537827206,-genome--egdirb--bridge-gatc--genome-
0.13383382075280398,-genome--bridge--bridge-gatc--egdirb--genome-
0.13338320182771035,-genome--a-bridge-
0.1320313450524295,-genome--bridge-gatc--egdirb--egdirb-t--genome-
0.13113010720224227,-genome--bridge-gatc--egdirb--egdirb--genome-
0.13022886935205505,--[3]--gatc-egdirb--genome-
0.13022886935205505,-genome--bridge--[4]--egdirb-t--genome-
0.12977825042696142,-genome--egdirb--bridge--gatc-egdirb-t--genome-
0.12707453687639972,-genome--a-bridge--[4]--egdirb-t--genome-
0.1261732990262125,-genome--a-bridge--[3]--
0.1234695854756508,-genome--a-bridge--[1]--
0.11445720697377848,-genome--bridge-
0.11355596912359125,-genome--bridge--[1]--
0.11130287449812316,-genome--gatc-egdirb-t--genome--illumina--genome-
0.1095003987977487,-genome--bridge--[3]--
0.1095003987977487,-genome--a-bridge--[2]--
0.10769792309737423,-genome--gatc-egdirb--genome--illumina--genome-
0.10544482847190616,--[5]--gatc-egdirb-t--genome-
0.10274111492134447,-egdirb--bridge--gatc-egdirb-t--genome-
0.09643244997003383,-genome--bridge-gatc--egdirb--bridge--genome-
0.09417935534456576,-genome--bridge--[2]--
0.09372873641947214,-egdirb--bridge-gatc--egdirb--genome-
0.09327811749437853,--[5]--gatc-egdirb--genome-
0.09102502286891044,-genome--a-bridge-gatc--genome--illumina--genome-
0.08877192824344236,-genome--gatc-egdirb--egdirb--genome-
0.0815620254419445,--[2]--egdirb--genome-
0.07930893081647643,--[2]--gatc-egdirb-t--genome-
0.07930893081647643,-genome--a-bridge-gatc--[2]--
0.07885831189138282,-genome--a-bridge-gatc--[6]--
0.0784076929662892,-genome--a-bridge-gatc--[1]--
0.07750645511610196,-genome--a-bridge-gatc--[5]--
0.07525336049063389,-genome--a-bridge-gatc-
0.07525336049063389,-genome--a-bridge-gatc--[3]--
0.07435212264044665,-genome--a-bridge--[2]--egdirb--genome-
0.07390150371535303,-genome--tnulb--genome-
0.07345088479025942,-genome--bridge--bridge-gatc--genome-
0.07254964694007218,-genome--bridge-gatc-
0.07119779016479134,-genome--gatc-egdirb--egdirb-t--genome-
0.06894469553932325,-genome--a-bridge-gatc--egdirb-
0.06894469553932325,-genome--a-bridge-gatc--[4]--
0.06894469553932325,--[4]--gatc-egdirb-t--genome-
0.06894469553932325,-genome--bridge-gatc--[3]--
0.06894469553932325,--[2]--egdirb-t--genome-
0.06849407661422964,--[2]--gatc-egdirb--genome-
0.06714221983894879,--[3]--egdirb--genome-
0.06714221983894879,-genome--a-bridge--[2]--egdirb-t--genome-
0.06624098198876156,--[3]--egdirb-t--genome-
0.06533974413857432,-genome--bridge--[6]--gatc-egdirb-t--genome-
0.06488912521348071,-genome--bridge-gatc--[2]--
0.0644385062883871,-genome--bridge-gatc--[4]--
0.06308664951310625,-genome--gatc-egdirb-
0.06128417381273178,-genome--bridge--[2]--egdirb-t--genome-
0.05948169811235732,-genome--bridge-gatc--[6]--
0.05948169811235732,-genome--bridge-gatc--genome--illumina--genome-
0.059031079187263705,-genome--bridge-gatc--[1]--
0.05858046026217009,-genome--a-bridge--bridge-gatc--genome-
0.05812984133707647,-genome--bridge-gatc--[5]--
